transaction_id,order_date,customer_id,customer_name,region,product_category,quantity,unit_price,total_amount,payment_mode,order_status,created_timestamp
309061,06-04-2022,4546,Customer_2264,West,Clothing,1,201.3,201.3,Debit Card,Pending,10:22.0
309062,05-02-2022,4560,Customer_5433,North,Clothing,5,4573.12,22865.6,Credit Card,completed,10:22.0
309063,09-04-2023,2048,Customer_4249,,Clothing,3,1794,5382,Cash,,10:22.0
309064,10/25/2022,1215,Customer_4338,,Electronics,4,520.57,2082.28,,completed,10:22.0
309065,08-04-2022,2099,Customer_310,,Groceries,5,2382.42,10301.83,Credit Card,Completed,10:22.0
309066,06-11-2022,2876,Customer_1192,South,Furniture,2,470.56,941.12,UPI,Cancelled,10:22.0
309067,16-02-2023,4344,Customer_331,West,Groceries,4,517.73,2070.92,,completed,10:22.0
309068,29-03-2023,2985,Customer_218,South,Groceries,5,2495.54,12477.7,UPI,Cancelled,10:22.0
309069,13-12-2022,4739,Customer_4221,South,Furniture,1,2593.3,2593.3,,completed,10:22.0
309070,24-01-2024,2549,Customer_3977,North,Clothing,2,2942.7,5885.4,UPI,Pending,10:22.0
309071,09-04-2023,2907,Customer_2712,north ,Electronics,4,3315.93,13263.72,,Cancelled,10:22.0
309072,05/30/2023,1712,Customer_4364,SOUTH,Furniture,1,3374.51,3374.51,credit card,Completed,10:22.0
309073,,2091,Customer_1255,North,Groceries,2,2221.68,4053.47,,completed,10:22.0
309074,09/20/2022,1068,Customer_4905,South,Clothing,3,3253.31,10052.45,Debit Card,Completed,10:22.0
309075,04/24/2023,1880,Customer_480,North,Electronics,1,1593.22,1593.22,Credit Card,,10:22.0
309076,,3572,Customer_2161,West,Furniture,5,2262.41,9139.67,credit card,Completed,10:22.0
309077,15-09-2023,2108,Customer_4972,north ,Electronics,4,2027.3,7342.8,Cash,Completed,10:22.0
309078,17-07-2022,3317,Customer_2439,,Electronics,2,1712.64,3425.28,Debit Card,,10:22.0
309079,,4729,Customer_791,north ,Clothing,1,1269,964.87,Credit Card,Completed,10:22.0
309080,16-01-2022,2160,Customer_4688,north ,Groceries,3,484.45,1453.35,Credit Card,,10:22.0
309081,17-11-2022,3905,Customer_2948,South,Furniture,4,2578.96,10315.84,Credit Card,Cancelled,10:22.0
309082,12/18/2022,1745,Customer_3442,South,Clothing,4,2732.71,10930.84,Cash,Completed,10:22.0
309083,06/13/2024,1299,Customer_3650,north ,Electronics,1,1747.16,1747.16,Debit Card,completed,10:22.0
309084,19-05-2023,1538,Customer_2549,SOUTH,Furniture,3,4881.63,14644.89,Credit Card,Pending,10:22.0
309085,27-06-2022,2192,Customer_4321,SOUTH,Clothing,2,2829.11,5658.22,,,10:22.0
309086,17-01-2024,4639,Customer_813,North,Furniture,1,4456.15,4456.15,Cash,Pending,10:22.0
309087,09-03-2024,2373,Customer_3128,north ,Clothing,2,2893.42,5786.84,,completed,10:22.0
309088,,3603,Customer_1518,South,Groceries,4,1030.59,4122.36,Debit Card,Cancelled,10:22.0
309089,,4081,Customer_1920,SOUTH,Furniture,2,4875.65,9751.3,Debit Card,completed,10:22.0
309090,24-05-2022,2439,Customer_4751,North,Groceries,3,4438.14,13314.42,Cash,Completed,10:22.0
309091,03/29/2023,1581,Customer_5267,,Groceries,5,2409.24,12046.2,Debit Card,Completed,10:22.0
309092,22-04-2024,4353,Customer_4155,East,Electronics,3,1290.98,3872.94,Debit Card,completed,10:22.0
309093,18-03-2022,2751,Customer_3420,North,Groceries,2,1191.08,2382.16,Cash,completed,10:22.0
309094,06-12-2022,2576,Customer_1307,,Furniture,1,4049.5,3405.97,,Pending,10:22.0
309095,27-03-2024,3035,Customer_1496,South,Groceries,4,438.68,1754.72,,completed,10:22.0
309096,08/14/2022,4885,Customer_2487,North,Groceries,5,3226.5,16132.5,credit card,completed,10:22.0
309097,08-03-2023,3061,Customer_1253,West,Clothing,1,3236.66,3236.66,Credit Card,Cancelled,10:22.0
309098,01-05-2024,2324,Customer_442,South,Furniture,1,994.03,1043.56,,,10:22.0
309099,04-09-2022,2177,Customer_1075,north ,Groceries,3,3554.07,10662.21,credit card,,10:22.0
309100,01-12-2023,2635,Customer_925,South,Electronics,2,3556.49,8554.16,UPI,,10:22.0
309101,05-02-2024,4078,Customer_824,North,Groceries,3,1815.15,4460.81,,completed,10:22.0
309102,18-02-2022,1676,Customer_2026,East,Clothing,2,2468.54,4937.08,UPI,completed,10:22.0
309103,19-04-2023,1227,Customer_355,north ,Furniture,3,4180.54,12541.62,UPI,Completed,10:22.0
309104,09/15/2023,1945,Customer_51,North,Groceries,1,2663.45,2663.45,Debit Card,Completed,10:22.0
309105,08-06-2023,4265,Customer_2902,SOUTH,Furniture,4,3128.97,12515.88,Credit Card,Cancelled,10:22.0
309106,19-08-2022,3332,Customer_256,North,Furniture,2,2122.57,4245.14,credit card,Completed,10:22.0
309107,,1979,Customer_4333,North,Groceries,5,833.04,4165.2,credit card,,10:22.0
309108,10-12-2022,2897,Customer_3813,,Furniture,5,4990.53,24952.65,Cash,,10:22.0
309109,14-05-2024,2399,Customer_1492,North,Electronics,1,2704.53,2704.53,,completed,10:22.0
309110,,2255,Customer_596,,Clothing,3,1748.59,5245.77,Debit Card,completed,10:22.0
309111,10-09-2022,3166,Customer_1846,SOUTH,Furniture,3,3597.56,10792.68,Debit Card,completed,10:22.0
309112,,4315,Customer_3620,SOUTH,Electronics,1,3142.03,3142.03,UPI,Pending,10:22.0
309113,02-04-2022,3742,Customer_915,East,Furniture,5,1241.25,6206.25,Debit Card,Cancelled,10:22.0
309114,02/18/2022,1264,Customer_1020,South,Groceries,5,4396.93,21984.65,Cash,Pending,10:22.0
309115,03-06-2024,3974,Customer_4887,East,Clothing,3,447.42,1342.26,Cash,Pending,10:22.0
309116,26-05-2022,3423,Customer_5707,SOUTH,Electronics,2,3067.92,6135.84,Cash,Completed,10:22.0
309117,04-07-2022,2492,Customer_2109,SOUTH,Clothing,4,2441.65,9766.6,Credit Card,Completed,10:22.0
309118,04/15/2023,4170,Customer_1,South,Furniture,2,1659.17,3318.34,Debit Card,Cancelled,10:22.0
309119,20-04-2024,4676,Customer_3760,north ,Electronics,5,4149.26,26170.02,Credit Card,Pending,10:22.0
309120,16-09-2023,1657,Customer_2131,North,Clothing,2,3315.76,6631.52,credit card,Cancelled,10:22.0
309121,04-10-2024,1947,Customer_4679,SOUTH,Clothing,4,3821.55,15286.2,credit card,,10:22.0
309122,04-01-2024,4229,Customer_496,North,Electronics,2,2131.83,4263.66,Credit Card,Completed,10:22.0
309123,06-03-2022,3124,Customer_2558,North,Furniture,2,4717.75,9435.5,Credit Card,completed,10:22.0
309124,19-01-2024,1394,Customer_3429,SOUTH,Clothing,2,1789.14,3578.28,Cash,Completed,10:22.0
309125,08-05-2023,1280,Customer_1536,SOUTH,Groceries,2,2702.12,5404.24,Cash,Pending,10:22.0
309126,31-05-2023,3713,Customer_3308,West,Furniture,1,4674.89,4674.89,UPI,Pending,10:22.0
309127,09-10-2022,4283,Customer_266,North,Groceries,5,507.63,2538.15,,,10:22.0
309128,06/20/2023,2752,Customer_1982,West,Groceries,4,633.17,2532.68,Credit Card,,10:22.0
309129,04-01-2024,4721,Customer_292,East,Furniture,5,4971.52,24857.6,credit card,Completed,10:22.0
309130,02-03-2024,3676,Customer_1958,South,Electronics,1,4859.82,4859.82,Credit Card,,10:22.0
309131,02/19/2023,1588,Customer_4907,West,Clothing,1,3881.34,3881.34,UPI,completed,10:22.0
309132,02-04-2023,4743,Customer_3271,East,Furniture,1,2472.52,2472.52,UPI,completed,10:22.0
309133,13-05-2023,4426,Customer_201,north ,Electronics,1,2579.7,2579.7,,completed,10:22.0
309134,13-11-2022,3613,Customer_446,South,Groceries,2,1360.34,2720.68,Debit Card,completed,10:22.0
309135,02/18/2022,4352,Customer_5782,,Clothing,5,2220.38,11101.9,Debit Card,Pending,10:22.0
309136,,2495,Customer_165,West,Electronics,3,2213.61,6640.83,Credit Card,Cancelled,10:22.0
309137,15-08-2022,1668,Customer_3193,,Electronics,4,276.84,1107.36,Debit Card,completed,10:22.0
309138,,2698,Customer_4897,,Groceries,1,2320.48,2320.48,Debit Card,Cancelled,10:22.0
309139,10-12-2023,1563,Customer_4207,East,Groceries,5,2450.99,12254.95,UPI,,10:22.0
309140,09-09-2023,2139,Customer_3441,north ,Clothing,1,3362.34,3362.34,credit card,Pending,10:22.0
309141,01/24/2022,3544,Customer_2582,South,Groceries,1,2630.62,2630.62,Cash,completed,10:22.0
309142,06-04-2024,2659,Customer_4240,West,Furniture,1,4322.25,4322.25,UPI,Completed,10:22.0
309143,12-09-2022,4284,Customer_1454,South,Groceries,1,1901.05,1901.05,Debit Card,Pending,10:22.0
309144,23-01-2024,1907,Customer_1297,SOUTH,Furniture,1,2107.62,2107.62,,Pending,10:22.0
309145,09-03-2023,2004,Customer_3832,South,Furniture,4,2900.26,11601.04,credit card,Pending,10:22.0
309146,23-02-2022,1175,Customer_4572,SOUTH,Electronics,5,1093.34,5466.7,UPI,,10:22.0
309147,11/20/2022,3034,Customer_785,SOUTH,Clothing,1,2028.14,2028.14,UPI,Cancelled,10:22.0
309148,14-03-2024,3310,Customer_225,,Groceries,1,3462.22,3462.22,Credit Card,Pending,10:22.0
309149,18-05-2023,3758,Customer_2931,north ,Electronics,1,2117.86,2117.86,Credit Card,Pending,10:22.0
309150,29-01-2024,1084,Customer_5740,West,Clothing,1,4542.42,4542.42,credit card,Completed,10:22.0
309151,23-11-2022,3612,Customer_1239,north ,Electronics,2,3114.97,6229.94,,Completed,10:22.0
309152,15-05-2024,2360,Customer_742,north ,Furniture,2,853.46,1866.26,Cash,Completed,10:22.0
309153,14-06-2022,3798,Customer_4998,South,Groceries,3,2488.48,7465.44,credit card,Completed,10:22.0
309154,08-05-2022,2603,Customer_5041,SOUTH,Electronics,1,3847.42,3847.42,Debit Card,Completed,10:22.0
309155,01-02-2024,3220,Customer_5393,North,Clothing,3,3252.39,9757.17,Cash,completed,10:22.0
309156,05/15/2022,1624,Customer_589,SOUTH,Groceries,4,4437.79,17751.16,Cash,completed,10:22.0
309157,05/18/2024,4872,Customer_5226,North,Electronics,3,3774.92,11324.76,Debit Card,Pending,10:22.0
309158,,2991,Customer_3859,north ,Furniture,5,401.91,2009.55,,completed,10:22.0
309159,13-09-2022,4768,Customer_4031,West,Electronics,2,651.31,1302.62,Credit Card,Pending,10:22.0
309160,,1273,Customer_5906,South,Clothing,2,3283.77,6567.54,,Cancelled,10:22.0
309161,08-06-2023,2679,Customer_3489,SOUTH,Clothing,1,1268.2,1268.2,UPI,,10:22.0
309162,24-11-2023,3654,Customer_2818,,Electronics,1,2980.39,2980.39,Credit Card,completed,10:22.0
309163,09/20/2022,1559,Customer_575,north ,Clothing,4,3981.87,15927.48,credit card,,10:22.0
309164,11/24/2022,3856,Customer_3180,,Electronics,4,2926.96,11707.84,UPI,Completed,10:22.0
309165,06-06-2022,4152,Customer_3673,West,Groceries,5,2135.89,10679.45,Credit Card,Cancelled,10:22.0
309166,11-01-2022,3878,Customer_2839,North,Electronics,1,3266.72,2356.04,Credit Card,completed,10:22.0
309167,08-06-2024,4740,Customer_5323,north ,Electronics,1,803.74,803.74,credit card,Cancelled,10:22.0
309168,04-07-2022,3280,Customer_4485,East,Clothing,4,3643.72,14574.88,credit card,Completed,10:22.0
309169,20-12-2022,4344,Customer_2960,north ,Clothing,4,3515.42,14061.68,UPI,completed,10:22.0
309170,07-09-2022,2561,Customer_708,West,Furniture,4,2620.58,12225.18,,Completed,10:22.0
309171,07-08-2022,1969,Customer_905,,Electronics,2,1466.19,2932.38,credit card,completed,10:22.0
309172,31-07-2022,1590,Customer_1150,West,Electronics,3,4008.06,12024.18,UPI,Completed,10:22.0
309173,28-02-2022,1670,Customer_3986,north ,Clothing,3,2601.7,5810.31,Credit Card,Completed,10:22.0
309174,10-10-2023,2447,Customer_4882,East,Groceries,1,389.97,505.51,Cash,completed,10:22.0
309175,08-10-2023,3608,Customer_3129,SOUTH,Clothing,2,4601.2,9202.4,credit card,Cancelled,10:22.0
309176,05-03-2022,4975,Customer_5030,SOUTH,Groceries,4,3861.81,15447.24,credit card,completed,10:22.0
309177,02-07-2023,4760,Customer_4294,North,Electronics,1,2965.55,2965.55,,completed,10:22.0
309178,28-08-2023,3239,Customer_5732,East,Clothing,2,2240.45,5621.61,,completed,10:22.0
309179,12-11-2022,1172,Customer_1755,SOUTH,Clothing,5,4803.51,24017.55,Credit Card,Cancelled,10:22.0
309180,26-03-2022,4751,Customer_5946,East,Clothing,2,3897.6,7795.2,Credit Card,Cancelled,10:22.0
309181,18-07-2023,4196,Customer_4646,,Furniture,1,2721.47,2721.47,UPI,Pending,10:22.0
309182,18-09-2023,1257,Customer_521,West,Clothing,3,3300.45,9901.35,UPI,,10:22.0
309183,01-08-2023,1692,Customer_5965,north ,Electronics,4,1475.68,5902.72,UPI,Cancelled,10:22.0
309184,07/16/2022,2742,Customer_5103,East,Electronics,5,1059.01,5295.05,Credit Card,Pending,10:22.0
309185,01/26/2024,1054,Customer_4562,north ,Electronics,2,1439.27,2939.34,UPI,Pending,10:22.0
309186,28-05-2023,1151,Customer_2625,SOUTH,Groceries,1,1536.37,1536.37,credit card,,10:22.0
309187,17-06-2023,3715,Customer_2013,East,Groceries,1,3724.72,2652.29,Credit Card,Pending,10:22.0
309188,10-01-2022,2797,Customer_3064,South,Electronics,4,786.3,3145.2,,,10:22.0
309189,04/17/2022,3471,Customer_293,West,Electronics,1,3910.18,3910.18,Credit Card,Completed,10:22.0
309190,,3511,Customer_5920,East,Groceries,1,2664.64,2664.64,UPI,Completed,10:22.0
309191,01-07-2024,4830,Customer_5936,South,Furniture,4,1984.41,7937.64,Debit Card,completed,10:22.0
309192,18-01-2023,2654,Customer_5231,West,Groceries,5,1571.94,7859.7,credit card,Pending,10:22.0
309193,10-10-2022,1193,Customer_4304,SOUTH,Furniture,3,2614.68,7844.04,credit card,completed,10:22.0
309194,31-03-2023,3313,Customer_4219,West,Groceries,3,1655.84,4967.52,UPI,completed,10:22.0
309195,15-06-2024,3300,Customer_1574,,Furniture,2,2204.31,4408.62,credit card,Completed,10:22.0
309196,16-07-2023,2026,Customer_1467,north ,Electronics,5,3721.17,18605.85,,completed,10:22.0
309197,10/31/2022,4319,Customer_2480,SOUTH,Furniture,2,3167.39,6334.78,Debit Card,,10:22.0
309198,03-11-2022,2674,Customer_1025,East,Clothing,3,3765.11,8302.43,UPI,Completed,10:22.0
309199,08/16/2023,3670,Customer_4011,north ,Clothing,4,3593.57,14374.28,credit card,Completed,10:22.0
309200,13-04-2023,3712,Customer_3841,East,Groceries,1,4093.86,4093.86,credit card,Cancelled,10:22.0
309201,04/18/2024,1833,Customer_5985,South,Electronics,3,1088.28,3264.84,Credit Card,,10:22.0
309202,06/15/2022,2160,Customer_138,East,Clothing,5,4976.1,24880.5,Cash,Pending,10:22.0
309203,12/13/2022,3748,Customer_3078,South,Clothing,3,2431.28,7293.84,Credit Card,Completed,10:22.0
309204,10-07-2022,2234,Customer_1513,East,Furniture,5,3619.34,18096.7,UPI,Completed,10:22.0
309205,,1240,Customer_877,South,Groceries,5,3420.98,17104.9,Debit Card,,10:22.0
309206,10/26/2023,3234,Customer_3224,north ,Clothing,5,2874.14,10091.23,Debit Card,completed,10:22.0
309207,04/28/2022,2629,Customer_1990,East,Groceries,2,4979.5,9959,credit card,completed,10:22.0
309208,04/27/2022,3688,Customer_2825,north ,Furniture,4,1164.85,4659.4,Credit Card,,10:22.0
309209,01-12-2024,4478,Customer_5281,SOUTH,Furniture,3,2166.47,6499.41,UPI,Pending,10:22.0
309210,17-10-2023,1999,Customer_2575,West,Groceries,4,725.88,2903.52,,Pending,10:22.0
309211,27-05-2022,4712,Customer_3556,North,Furniture,1,990.99,990.99,Cash,Completed,10:22.0
309212,,2546,Customer_5512,East,Groceries,3,3593.52,10780.56,UPI,Completed,10:22.0
309213,07-05-2022,2743,Customer_370,South,Electronics,4,123.73,494.92,Cash,Pending,10:22.0
309214,08/16/2023,2564,Customer_5642,,Groceries,4,4460.12,17840.48,UPI,Pending,10:22.0
309215,27-03-2023,3038,Customer_1682,north ,Groceries,1,3202.6,3202.6,Cash,Pending,10:22.0
309216,15-06-2024,3150,Customer_5801,South,Furniture,5,2260.43,11302.15,Credit Card,,10:22.0
309217,29-01-2023,4822,Customer_2795,north ,Groceries,3,1723.67,5171.01,Credit Card,completed,10:22.0
309218,24-12-2022,4590,Customer_3272,North,Furniture,3,718.74,2223.28,Credit Card,Cancelled,10:22.0
309219,03-05-2024,3213,Customer_5977,SOUTH,Furniture,1,4615.66,4615.66,Debit Card,Cancelled,10:22.0
309220,22-11-2023,1003,Customer_5586,West,Electronics,5,3590.38,14827.98,UPI,Completed,10:22.0
309221,13-08-2023,4811,Customer_5359,North,Clothing,3,1748.33,5244.99,Credit Card,Cancelled,10:22.0
309222,12/21/2023,4337,Customer_3717,,Clothing,3,447.59,1041.19,Debit Card,completed,10:22.0
309223,03-10-2023,4637,Customer_1540,South,Electronics,3,1695.85,5087.55,credit card,Pending,10:22.0
309224,31-05-2022,1251,Customer_2923,East,Groceries,5,1004.71,5023.55,credit card,completed,10:22.0
309225,13-02-2024,4319,Customer_4104,SOUTH,Furniture,1,3952.74,3952.74,Credit Card,completed,10:22.0
309226,25-10-2022,1471,Customer_3074,SOUTH,Groceries,3,3626.03,10878.09,UPI,Completed,10:22.0
309227,04-01-2023,3973,Customer_2846,West,Groceries,4,2540.99,10163.96,,Cancelled,10:22.0
309228,26-02-2023,3546,Customer_1159,north ,Groceries,5,4440.62,22203.1,UPI,,10:22.0
309229,23-07-2022,3313,Customer_1522,West,Clothing,2,985.34,1970.68,Credit Card,Cancelled,10:22.0
309230,19-08-2022,2259,Customer_5784,East,Furniture,1,2314.63,2314.63,Debit Card,Pending,10:22.0
309231,12-02-2023,2973,Customer_3190,East,Furniture,4,3582.04,14328.16,Debit Card,Pending,10:22.0
309232,11-01-2023,2651,Customer_4871,South,Clothing,3,432.23,1296.69,UPI,completed,10:22.0
309233,13-09-2023,2576,Customer_3172,North,Clothing,2,1926.12,3852.24,Credit Card,completed,10:22.0
309234,04-02-2023,4846,Customer_1281,north ,Groceries,1,2901.16,2901.16,UPI,completed,10:22.0
309235,17-12-2023,2207,Customer_5918,West,Furniture,5,1897.34,9486.7,Credit Card,completed,10:22.0
309236,,4552,Customer_3312,East,Clothing,2,2452.98,4509.03,credit card,Pending,10:22.0
309237,12-08-2023,2555,Customer_2624,,Groceries,2,3079.78,6159.56,credit card,Pending,10:22.0
309238,23-04-2023,2797,Customer_1506,SOUTH,Clothing,4,1905.11,7620.44,,completed,10:22.0
309239,16-04-2022,2365,Customer_1594,North,Groceries,1,619.47,619.47,,,10:22.0
309240,07-01-2024,2789,Customer_4545,South,Groceries,4,783.28,3133.12,credit card,Pending,10:22.0
309241,06-11-2022,3063,Customer_3674,,Furniture,4,2682.32,11791.62,Cash,Completed,10:22.0
309242,10/29/2022,1783,Customer_2750,,Furniture,3,956.23,2868.69,Credit Card,Pending,10:22.0
309243,17-04-2024,4169,Customer_2216,South,Clothing,5,4460.18,22300.9,Debit Card,Pending,10:22.0
309244,06/19/2024,1918,Customer_578,SOUTH,Groceries,2,4187.51,10135.88,Debit Card,Completed,10:22.0
309245,10-10-2023,4586,Customer_1931,north ,Groceries,1,1810.26,1810.26,Credit Card,Cancelled,10:22.0
309246,12-07-2023,4413,Customer_621,,Groceries,5,4171.84,20859.2,credit card,Pending,10:22.0
309247,26-03-2022,1795,Customer_52,North,Electronics,5,2712.62,13563.1,Cash,completed,10:22.0
309248,07/23/2023,3962,Customer_4969,South,Groceries,1,879.35,879.35,Debit Card,completed,10:22.0
309249,15-03-2022,4685,Customer_4733,north ,Clothing,5,3109.64,15548.2,Debit Card,,10:22.0
309250,19-05-2024,4641,Customer_53,East,Furniture,3,3429.31,10287.93,,Cancelled,10:22.0
309251,29-05-2023,4772,Customer_4304,SOUTH,Furniture,5,511.07,2555.35,UPI,,10:22.0
309252,02/19/2022,1617,Customer_219,West,Electronics,3,1640.82,4922.46,credit card,Pending,10:22.0
309253,07-09-2022,2703,Customer_5177,north ,Groceries,2,126.38,252.76,credit card,completed,10:22.0
309254,03-02-2024,3644,Customer_1495,North,Clothing,2,1650.5,3301,credit card,Cancelled,10:22.0
309255,13-10-2023,4040,Customer_2936,East,Furniture,4,1743.68,6974.72,credit card,Cancelled,10:22.0
309256,11-01-2023,1386,Customer_5046,West,Furniture,3,3188.02,9564.06,credit card,Pending,10:22.0
309257,02/28/2023,4616,Customer_2849,North,Furniture,2,1075.31,2150.62,Credit Card,completed,10:22.0
309258,24-05-2022,1903,Customer_5584,South,Furniture,5,247.45,1237.25,,Cancelled,10:22.0
309259,26-03-2022,2446,Customer_3076,,Furniture,1,1646.61,1646.61,,Cancelled,10:22.0
309260,13-07-2022,4497,Customer_2734,North,Groceries,1,4145.54,4145.54,Cash,completed,10:22.0
309261,29-06-2023,2243,Customer_3067,West,Electronics,3,2055.81,6167.43,UPI,,10:22.0
309262,,2307,Customer_2449,,Clothing,4,2133.96,8535.84,Debit Card,Completed,10:22.0
309263,,1924,Customer_287,West,Groceries,5,2398.24,11991.2,Debit Card,completed,10:22.0
309264,11-01-2024,3835,Customer_5415,North,Clothing,3,3783.77,11351.31,Credit Card,,10:22.0
309265,17-08-2023,3026,Customer_1503,West,Electronics,1,2452.12,2452.12,Debit Card,completed,10:22.0
309266,07/18/2022,4294,Customer_739,SOUTH,Groceries,3,547.29,1641.87,Cash,Completed,10:22.0
309267,18-11-2022,4763,Customer_2710,,Electronics,5,1111.36,5556.8,credit card,Completed,10:22.0
309268,18-05-2024,1336,Customer_342,North,Clothing,2,1020.7,2041.4,UPI,,10:22.0
309269,30-09-2023,2101,Customer_3136,East,Clothing,5,2588.53,12942.65,Credit Card,Completed,10:22.0
309270,08-03-2022,3211,Customer_5699,West,Electronics,2,246.65,493.3,Cash,Pending,10:22.0
309271,16-02-2024,1224,Customer_2010,West,Electronics,2,1489.72,2979.44,credit card,Completed,10:22.0
309272,06-06-2022,4348,Customer_243,East,Groceries,2,3075.26,6150.52,Cash,Pending,10:22.0
309273,14-12-2022,1036,Customer_3674,SOUTH,Electronics,3,1837.79,5513.37,,completed,10:22.0
309274,05-04-2023,4041,Customer_2852,East,Clothing,1,3567.79,3567.79,UPI,completed,10:22.0
309275,21-06-2022,4433,Customer_5973,,Electronics,3,2016.98,7772.8,,Pending,10:22.0
309276,03-09-2022,1785,Customer_1712,north ,Furniture,1,4898.36,4898.36,Cash,completed,10:22.0
